,SID,NAME,ISO,YEAR,BASIN,SUB BASIN,NATURE,ISO_TIME,COORDS,TOTAL_HRS,DAY_HRS,NIGHT_HRS,USA_SSHS,WIND_CALC_MEAN,PRES_CALC_MEAN,STORM_SPD_MEAN,STORM_DR_MEAN,V_LAND_KN,34KN_POP,34KN_ASSETS,64KN_POP,64KN_ASSETS,96KN_POP,96KN_ASSETS,CPI,TOTAL_DAMAGE_(000$),TOTAL_DEATHS,"Air transport, freight (million ton-km)",Arable land (hectares per person),Cereal yield (kg per hectare),Food production index (2004-2006 = 100),GDP growth (annual %),GDP per capita (constant 2010 US$),Net flows from UN agencies US$,"Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),Population density (people per sq. km of land area),Adjusted savings: education expenditure (% of GNI),Rural population (% of total population),Income_level_Final,TOTAL_AFFECTED,"Population, total",Population_2000,Population_2005,Population_2010,Population_2015,Population_2020,pop_max_34,pop_max_50,pop_max_64,Numeric,YEAR_tiff,coef_year,YEAR_tiff_c,pop_max_34_adj,pop_max_50_adj,pop_max_64_adj
683,2008320N08122,NOUL,VNM,2008,WP,WP,TS,"['2008-11-17 06:00:00', '2008-11-17 09:00:00', '2008-11-17 12:00:00', '2008-11-17 15:00:00', '2008-11-17 03:00:00']","[[11.79, 109.55], [11.9, 108.57], [12.03, 107.54], [12.25, 106.54], [11.62, 110.38]]",21,0,21,0,34.53333333,997.15,18.6,281.0,64.3,4584244.0,41763221119.0,631.0,0.0,0.0,0.0,84.21522909,1000.0,17.0,295.759,0.072846143,4897.6,113.45,5.661771207999999,1198.417214,26559999.85,74.625,86.81510552,278.1417519,4.036965147,70.872,Low_Middle,8828,86243413,79910412,83832661,87967651,92677076,97338579.0,4428296.5,686861.75,1358048.625,704.0,2010,87967651.0,Population_2010,4341498.262082212,673398.6972000963,1331429.7597870054
684,2009024S17123,DOMINIC,AUS,2009,SI,WA,TS,"['2009-01-24 00:00:00', '2009-01-24 03:00:00', '2009-01-24 06:00:00', '2009-01-24 09:00:00', '2009-01-24 12:00:00', '2009-01-24 15:00:00', '2009-01-26 09:00:00', '2009-01-26 12:00:00', '2009-01-26 15:00:00', '2009-01-26 18:00:00', '2009-01-26 21:00:00', '2009-01-27 00:00:00', '2009-01-27 03:00:00', '2009-01-27 06:00:00', '2009-01-27 09:00:00', '2009-01-27 12:00:00', '2009-01-27 15:00:00', '2009-01-27 18:00:00', '2009-01-27 21:00:00', '2009-01-28 00:00:00', '2009-01-28 03:00:00', '2009-01-24 18:00:00', '2009-01-24 21:00:00', '2009-01-25 00:00:00', '2009-01-25 03:00:00', '2009-01-25 06:00:00', '2009-01-25 18:00:00', '2009-01-25 21:00:00', '2009-01-26 00:00:00', '2009-01-26 03:00:00', '2009-01-26 06:00:00']","[[-17.3, 123.3], [-17.47, 122.98], [-17.61, 122.61], [-17.71, 122.14], [-17.8, 121.6], [-17.91, 121.1], [-20.51, 115.35], [-20.75, 115.25], [-21.02, 115.17], [-21.32, 115.17], [-21.66, 115.22], [-22.05, 115.35], [-22.41, 115.4], [-22.85, 115.5], [-23.51, 115.79], [-24.26, 116.14], [-24.96, 116.42], [-25.68, 116.76], [-26.44, 117.27], [-27.2, 117.8], [-28.22, 118.61], [-18.06, 120.41], [-18.27, 119.59], [-18.46, 118.84], [-18.61, 118.28], [-18.7, 117.77], [-18.9, 116.35], [-19.12, 116.16], [-19.42, 115.95], [-19.83, 115.72], [-20.24, 115.5]]",6,0,6,-1,32.08064516,995.7068966,11.03225806,205.0967742,58.2,24344.0,1394986195.0,0.0,0.0,0.0,0.0,83.91580741,,,2769.2859999999996,2.10292416,1651.4,98.33,1.93692177,51767.37784,0.0,81.54390244,102.06497209999999,2.823594496,4.8,14.937000000000001,High,400,21691700,19153000,20394800,22031750,23815995,,9593.9326171875,3893.66552734375,1753.6510009765625,36.0,2010,22031750.0,Population_2010,9445.854648507091,3833.5685780513313,1726.5841986171458
685,2009082S16039,IZILDA,MOZ,2009,SI,SI,TS,"['2009-03-22 12:00:00', '2009-03-22 15:00:00', '2009-03-22 18:00:00', '2009-03-22 21:00:00', '2009-03-29 09:00:00', '2009-03-29 12:00:00', '2009-03-29 15:00:00', '2009-03-23 00:00:00', '2009-03-23 03:00:00', '2009-03-29 03:00:00', '2009-03-29 06:00:00']","[[-16.2, 39.2], [-16.52, 39.74], [-16.8, 40.2], [-17.03, 40.5], [-20.47, 35.63], [-20.25, 35.0], [-20.08, 34.43], [-17.3, 40.7], [-17.66, 40.87], [-20.91, 36.81], [-20.7, 36.25]]",18,0,18,-1,19.09090909,1007.318182,10.36363636,206.0909091,99.89,,,,,,,83.91580741,3000.0,,5.827000000000001,0.240230167,884.3,116.31,6.31379491,454.7816762,44039999.01,51.738,26.07930391,29.11405427,4.515,68.672,Low,7103,22894710,17711927,20493925,23531574,27042002,31255435.0,6693820.0,851321.875,414112.78125,508.0,2010,23531574.0,Population_2010,6512656.8963130135,828281.5014746251,402905.1364780013
686,2009082S16039,IZILDA,MDG,2009,SI,SI,TS,"['2009-03-26 03:00:00', '2009-03-26 06:00:00', '2009-03-24 09:00:00', '2009-03-24 12:00:00', '2009-03-24 15:00:00', '2009-03-24 18:00:00', '2009-03-24 21:00:00', '2009-03-25 00:00:00', '2009-03-25 03:00:00', '2009-03-25 06:00:00', '2009-03-25 09:00:00', '2009-03-25 12:00:00', '2009-03-25 15:00:00', '2009-03-25 18:00:00', '2009-03-25 21:00:00', '2009-03-26 00:00:00', '2009-03-26 09:00:00', '2009-03-26 12:00:00', '2009-03-26 15:00:00', '2009-03-26 18:00:00', '2009-03-26 21:00:00', '2009-03-27 00:00:00', '2009-03-27 03:00:00', '2009-03-27 06:00:00', '2009-03-27 09:00:00']","[[-23.75, 42.66], [-23.85, 42.65], [-21.3, 41.65], [-21.65, 41.75], [-22.0, 41.86], [-22.3, 41.95], [-22.52, 42.0], [-22.7, 42.05], [-22.92, 42.12], [-23.15, 42.2], [-23.4, 42.25], [-23.6, 42.3], [-23.69, 42.37], [-23.7, 42.45], [-23.67, 42.53], [-23.65, 42.6], [-23.87, 42.52], [-23.85, 42.35], [-23.81, 42.22], [-23.75, 42.1], [-23.68, 41.99], [-23.6, 41.9], [-23.52, 41.86], [-23.4, 41.75], [-23.2, 41.47]]",6,1,5,0,42.78,990.0,3.56,206.76,49.9,587627.0,151418739.0,0.0,0.0,0.0,0.0,83.91580741,,,14.27,0.170158009,3183.4,116.44,-3.9787086130000002,482.3383941000001,34649999.89,62.943999999999996,30.54967795,35.37008116,2.64,68.699,Low,3376,20569117,15766806,18336724,21151640,24234088,27691018.0,760489.8125,0.0,0.0,450.0,2010,21151640.0,Population_2010,739545.6773385213,0.0,0.0
687,2009093S12062,JADE,MDG,2009,SI,SI,TS,"['2009-04-05 21:00:00', '2009-04-06 00:00:00', '2009-04-06 03:00:00', '2009-04-06 06:00:00', '2009-04-06 09:00:00', '2009-04-06 12:00:00', '2009-04-06 15:00:00', '2009-04-06 18:00:00', '2009-04-06 21:00:00', '2009-04-07 00:00:00', '2009-04-07 03:00:00', '2009-04-07 06:00:00', '2009-04-07 09:00:00', '2009-04-07 12:00:00', '2009-04-07 15:00:00', '2009-04-07 18:00:00', '2009-04-07 21:00:00', '2009-04-08 00:00:00', '2009-04-08 03:00:00', '2009-04-05 15:00:00', '2009-04-05 18:00:00', '2009-04-08 06:00:00', '2009-04-08 09:00:00', '2009-04-08 12:00:00', '2009-04-08 15:00:00', '2009-04-08 18:00:00', '2009-04-08 21:00:00', '2009-04-09 00:00:00', '2009-04-09 03:00:00']","[[-15.02, 51.02], [-15.45, 50.65], [-15.64, 50.23], [-15.8, 49.85], [-16.1, 49.62], [-16.5, 49.45], [-16.96, 49.22], [-17.45, 49.05], [-17.94, 48.98], [-18.4, 49.0], [-18.8, 49.06], [-19.2, 49.15], [-19.68, 49.24], [-20.15, 49.3], [-20.53, 49.26], [-20.85, 49.2], [-21.13, 49.19], [-21.35, 49.2], [-21.52, 49.21], [-14.22, 51.64], [-14.55, 51.35], [-21.65, 49.25], [-21.76, 49.3], [-21.85, 49.4], [-21.92, 49.6], [-22.0, 49.8], [-22.12, 49.89], [-22.25, 49.95], [-22.32, 50.05]]",6,0,6,0,45.18965517,989.2068966,6.655172414,173.7586207,79.9,5107237.0,1498830257.0,500432.0,138800594.0,0.0,0.0,83.91580741,5000.0,15.0,14.27,0.170158009,3183.4,116.44,-3.9787086130000002,482.3383941000001,34649999.89,62.943999999999996,30.54967795,35.37008116,2.64,68.699,Low,64918,20569117,15766806,18336724,21151640,24234088,27691018.0,17933206.0,1920229.125,1107865.375,450.0,2010,21151640.0,Population_2010,17439319.712282453,1867345.3944437702,1077354.404605216
688,2009104N13088,BIJLI,BGD,2009,NI,BB,TS,"['2009-04-17 09:00:00', '2009-04-17 12:00:00', '2009-04-17 15:00:00', '2009-04-17 18:00:00', '2009-04-17 21:00:00']","[[21.28, 89.76], [21.43, 90.4], [21.73, 91.26], [21.9, 91.8], [22.15, 92.44]]",12,11,1,0,39.1,991.3,13.4,68.6,58.4,12968367.0,41994306692.0,0.0,0.0,0.0,0.0,83.91580741,,7.0,0.013000000000000001,0.053424779000000006,4176.0,121.31,5.0451247939999995,748.2960605000001,74020000.21,69.485,35.19574195,1121.032473,1.59,70.291,Low_Middle,19209,145924797,127657854,139035505,147575430,156256276,,12438375.0,3918661.0,970994.75,50.0,2010,147575430.0,Population_2010,12299251.622610044,3874830.7285082415,960134.1617762236
689,2009121N13124,KUJIRA,PHL,2009,WP,WP,TS,"['2009-04-30 18:00:00', '2009-04-30 21:00:00', '2009-05-01 00:00:00', '2009-05-01 03:00:00', '2009-05-01 06:00:00', '2009-05-01 09:00:00', '2009-05-01 12:00:00', '2009-05-01 15:00:00', '2009-05-01 18:00:00', '2009-05-01 21:00:00', '2009-05-02 00:00:00', '2009-05-02 03:00:00', '2009-05-02 06:00:00', '2009-05-02 09:00:00', '2009-05-02 12:00:00', '2009-05-02 15:00:00', '2009-05-02 18:00:00', '2009-05-02 21:00:00', '2009-05-03 00:00:00', '2009-05-03 03:00:00', '2009-05-03 06:00:00', '2009-05-03 09:00:00', '2009-05-03 12:00:00']","[[13.0, 124.4], [12.84, 124.48], [12.7, 124.5], [12.62, 124.42], [12.6, 124.3], [12.62, 124.19], [12.73, 124.08], [12.85, 124.1], [12.94, 124.16], [13.0, 124.22], [13.07, 124.27], [13.15, 124.32], [13.23, 124.37], [13.3, 124.42], [13.37, 124.46], [13.43, 124.49], [13.52, 124.53], [13.65, 124.58], [13.8, 124.67], [13.92, 124.84], [14.07, 125.08], [14.31, 125.37], [14.57, 125.72]]",18,0,18,-3,28.47101449,1001.1086960000001,3.173913043,98.04347826,45.9,3164008.0,24399211848.0,0.0,0.0,0.0,0.0,83.91580741,25810.0,29.0,227.454,0.05951469,3228.9,112.77,1.14833222,2006.5938429999999,16260000.04,69.667,81.79119697,309.937814,1.84,54.629,Low_Middle,383465,92414158,77991755,86326250,93966780,102113212,109581078.0,1257736.875,1257441.75,770299.25,608.0,2010,93966780.0,Population_2010,1236955.169568184,1236664.920946493,757571.5225825713
690,2009123N10111,CHAN-HOM,PHL,2009,WP,WP,TS,"['2009-05-07 06:00:00', '2009-05-07 09:00:00', '2009-05-07 12:00:00', '2009-05-07 15:00:00', '2009-05-07 18:00:00', '2009-05-07 21:00:00', '2009-05-07 03:00:00', '2009-05-08 00:00:00', '2009-05-08 03:00:00']","[[15.8, 118.75], [16.11, 119.46], [16.4, 120.17], [16.67, 120.88], [16.85, 121.65], [16.91, 122.56], [15.53, 118.04], [16.9, 123.45], [16.92, 124.13]]",21,0,21,0,58.75,978.6111110999999,15.0,76.55555556,103.6,19228012.0,213755000000.0,7443136.0,82443838396.0,773633.0,7521641033.0,83.91580741,30342.0,77.0,227.454,0.05951469,3228.9,112.77,1.14833222,2006.5938429999999,16260000.04,69.667,81.79119697,309.937814,1.84,54.629,Low_Middle,401007,92414158,77991755,86326250,93966780,102113212,109581078.0,15566502.0,7581957.5,5060942.5,608.0,2010,93966780.0,Population_2010,15309295.214067312,7456680.098586809,4977320.0680486765
691,2009143N17089,AILA,BGD,2009,NI,BB,TS,['2009-05-26 03:00:00'],"[[25.9, 88.42]]",0,0,0,-1,23.5,996.5,16.0,13.0,68.5,58307783.0,194848000000.0,1728398.0,7233175414.0,0.0,0.0,83.91580741,270000.0,190.0,0.013000000000000001,0.053424779000000006,4176.0,121.31,5.0451247939999995,748.2960605000001,74020000.21,69.485,35.19574195,1121.032473,1.59,70.291,Low_Middle,3935341,145924797,127657854,139035505,147575430,156256276,,22599154.0,11598894.0,3605048.25,50.0,2010,147575430.0,Population_2010,22346382.18449872,11469160.227922209,3564725.740975007
692,2009143N17089,AILA,IND,2009,NI,BB,TS,"['2009-05-25 06:00:00', '2009-05-25 09:00:00', '2009-05-25 12:00:00', '2009-05-25 15:00:00', '2009-05-25 18:00:00', '2009-05-25 21:00:00', '2009-05-26 00:00:00', '2009-05-24 21:00:00', '2009-05-25 00:00:00', '2009-05-25 03:00:00']","[[21.55, 88.15], [22.14, 88.18], [22.7, 88.2], [23.27, 88.22], [23.85, 88.25], [24.48, 88.29], [25.35, 88.35], [19.74, 88.04], [20.0, 88.05], [20.64, 88.1]]",21,0,21,0,47.2,981.4,12.6,37.4,85.5,77514808.0,345691000000.0,22698263.0,104603000000.0,0.0,0.0,83.91580741,,96.0,1235.1580000000001,0.129687608,2580.8,114.27,7.861888832999999,1268.24921,82729998.35,66.244,43.12053018,409.5689192,3.08,69.413,Low_Middle,5100000,1217726215,1056575549,1147609927,1234281170,1310152403,1380004385.0,82533520.0,69250736.0,49622744.0,356.0,2010,1234281170.0,Population_2010,81426528.54391904,68321901.59333326,48957172.5614464
693,2009173N10132,NANGKA,PHL,2009,WP,WP,TS,"['2009-06-23 00:00:00', '2009-06-23 03:00:00', '2009-06-23 06:00:00', '2009-06-23 09:00:00', '2009-06-23 12:00:00', '2009-06-23 15:00:00', '2009-06-23 18:00:00', '2009-06-23 21:00:00', '2009-06-24 00:00:00', '2009-06-24 03:00:00', '2009-06-24 06:00:00', '2009-06-24 09:00:00', '2009-06-24 12:00:00', '2009-06-24 15:00:00', '2009-06-24 18:00:00', '2009-06-22 21:00:00', '2009-06-24 21:00:00', '2009-06-25 00:00:00', '2009-06-25 03:00:00', '2009-06-25 06:00:00']","[[11.34, 126.59], [11.58, 126.02], [11.82, 125.47], [11.99, 124.9], [12.12, 124.33], [12.28, 123.78], [12.45, 123.25], [12.62, 122.72], [12.8, 122.2], [13.02, 121.7], [13.25, 121.22], [13.46, 120.79], [13.7, 120.38], [13.99, 119.93], [14.35, 119.5], [11.11, 127.27], [14.76, 119.1], [15.22, 118.75], [15.71, 118.49], [16.25, 118.25]]",6,0,6,0,38.09166667,995.5875,11.3,301.05,60.4,15441443.0,167798000000.0,0.0,0.0,0.0,0.0,83.91580741,4281.0,16.0,227.454,0.05951469,3228.9,112.77,1.14833222,2006.5938429999999,16260000.04,69.667,81.79119697,309.937814,1.84,54.629,Low_Middle,110405,92414158,77991755,86326250,93966780,102113212,109581078.0,4877518.0,4601313.5,1643148.375,608.0,2010,93966780.0,Population_2010,4796926.308423509,4525285.561520072,1615998.478874058
694,2009196N14129,MOLAVE,PHL,2009,WP,WP,TS,"['2009-07-16 18:00:00', '2009-07-16 21:00:00', '2009-07-17 00:00:00', '2009-07-17 03:00:00', '2009-07-17 06:00:00', '2009-07-17 09:00:00', '2009-07-17 12:00:00']","[[18.05, 124.03], [18.38, 123.68], [18.75, 123.33], [19.12, 122.99], [19.55, 122.58], [20.15, 122.01], [20.68, 121.3]]",18,0,18,0,48.14285714,987.7142857000001,12.28571429,313.42857139999995,76.3,12774.0,101276260.0,0.0,0.0,0.0,0.0,83.91580741,,5.0,227.454,0.05951469,3228.9,112.77,1.14833222,2006.5938429999999,16260000.04,69.667,81.79119697,309.937814,1.84,54.629,Low_Middle,248058,92414158,77991755,86326250,93966780,102113212,109581078.0,,,,,2010,93966780.0,Population_2010,,,
695,2009213N16130,GONI,PHL,2009,WP,WP,TS,"['2009-08-01 09:00:00', '2009-08-01 12:00:00', '2009-08-01 15:00:00', '2009-08-01 18:00:00', '2009-08-01 21:00:00', '2009-08-01 06:00:00', '2009-08-02 00:00:00']","[[17.05, 123.34], [17.15, 122.52], [17.19, 121.6], [17.29, 120.55], [17.42, 119.46], [16.91, 124.18], [17.52, 118.5]]",15,0,15,-1,28.14285714,994.0595238,18.14285714,276.7142857,40.5,,,,,,,83.91580741,2888.0,14.0,227.454,0.05951469,3228.9,112.77,1.14833222,2006.5938429999999,16260000.04,69.667,81.79119697,309.937814,1.84,54.629,Low_Middle,221422,92414158,77991755,86326250,93966780,102113212,109581078.0,2012058.0,9249991.0,2012058.0,608.0,2010,93966780.0,Population_2010,1978812.5752224775,9097152.523185087,1978812.5752224775
696,2009215N20133,MORAKOT,TWN,2009,WP,WP,TS,"['2009-08-07 06:00:00', '2009-08-07 09:00:00', '2009-08-07 12:00:00', '2009-08-07 15:00:00', '2009-08-07 18:00:00', '2009-08-07 21:00:00', '2009-08-08 00:00:00', '2009-08-08 03:00:00', '2009-08-08 06:00:00', '2009-08-08 09:00:00', '2009-08-08 12:00:00', '2009-08-09 03:00:00', '2009-08-09 06:00:00']","[[23.5, 122.38], [23.53, 122.15], [23.62, 121.95], [23.77, 121.68], [23.98, 121.42], [24.25, 121.27], [24.52, 121.12], [24.7, 120.91], [24.82, 120.7], [24.94, 120.56], [25.05, 120.47], [26.03, 120.25], [26.23, 120.1]]",0,0,0,0,65.84615385,966.7307691999999,4.846153846,312.6923077,80.1,20201109.0,4325840000000.0,389292.0,128444000000.0,0.0,0.0,83.91580741,250000.0,630.0,11976.438,0.080915824,5447.5,116.86,9.399813171,4132.902312,41020000.04,74.119,54.89500349,141.8012404,1.79,52.12,High_Middle,2307523,22957583,21966527,22705713,23187551,23557477,,20181648.0,20181648.0,3222014.25,158.0,2010,23187551.0,Population_2010,19981491.75118942,19981491.75118942,3190059.164573169
697,2009215N20133,MORAKOT,CHN,2009,WP,WP,TS,"['2009-08-08 15:00:00', '2009-08-08 18:00:00', '2009-08-08 21:00:00', '2009-08-09 00:00:00', '2009-08-09 09:00:00', '2009-08-09 12:00:00', '2009-08-09 15:00:00', '2009-08-09 18:00:00', '2009-08-09 21:00:00', '2009-08-10 00:00:00', '2009-08-10 03:00:00', '2009-08-10 06:00:00', '2009-08-10 09:00:00', '2009-08-10 12:00:00', '2009-08-10 15:00:00', '2009-08-10 18:00:00', '2009-08-10 21:00:00', '2009-08-11 00:00:00', '2009-08-11 03:00:00', '2009-08-11 06:00:00', '2009-08-11 09:00:00', '2009-08-11 12:00:00']","[[25.15, 120.41], [25.3, 120.38], [25.55, 120.37], [25.82, 120.35], [26.46, 119.94], [26.7, 119.78], [26.91, 119.65], [27.17, 119.59], [27.56, 119.62], [28.0, 119.67], [28.39, 119.74], [28.83, 119.83], [29.44, 119.94], [30.07, 120.03], [30.56, 120.04], [31.03, 120.1], [31.62, 120.33], [32.17, 120.63], [32.56, 120.89], [32.9, 121.2], [33.3, 121.6], [33.75, 122.14]]",21,0,21,-1,42.71969697,988.1098484999999,8.5,121.31818179999999,51.6,13066616.0,273671000000.0,0.0,0.0,0.0,0.0,83.91580741,1415594.0,8.0,11976.438,0.080915824,5447.5,116.86,9.399813171,4132.902312,41020000.04,74.119,54.89500349,141.8012404,1.79,52.12,High_Middle,11000004,1331260000,1262645000,1303720000,1337705000,1371220000,1439323776.0,191078144.0,196633728.0,43699312.0,156.0,2010,1337705000.0,Population_2010,190157538.45686457,195686355.9135086,43488770.762701795
698,2009219N19140,ETAU,JPN,2009,WP,WP,TS,"['2009-08-10 12:00:00', '2009-08-10 15:00:00', '2009-08-10 18:00:00', '2009-08-10 21:00:00', '2009-08-11 00:00:00', '2009-08-11 03:00:00', '2009-08-11 06:00:00']","[[32.1, 135.82], [32.47, 136.27], [32.8, 136.85], [33.03, 137.73], [33.23, 138.65], [33.35, 139.71], [33.4, 140.8]]",18,0,18,-1,38.14285714,992.6428571,14.85714286,69.0,44.6,8194.0,1220940667.0,0.0,0.0,0.0,0.0,83.91580741,,12.0,10485.665,0.033534562000000004,5919.5,99.76,-5.4164127970000004,42724.760369999996,0.0,82.93146341,90.4633869,351.2949246,3.0052338339999998,10.011000000000001,High,2000,128047000,126843000,127773000,128070000,127141000,126476461.0,,,,,2010,128070000.0,Population_2010,,,
699,2009227N12328,BILL,CAN,2009,NAm,NAm,TS,"['2009-08-23 15:00:00', '2009-08-23 18:00:00', '2009-08-23 21:00:00', '2009-08-24 06:00:00', '2009-08-23 12:00:00', '2009-08-24 00:00:00']","[[43.43, -64.14], [44.4, -62.5], [45.41, -60.3], [48.0, -53.0], [42.4, -65.4], [46.3, -57.9]]",9,0,9,1,65.33333333,971.0,34.66666667,54.33333333,96.1,1306562.0,158795000000.0,337955.0,33223361839.0,92.0,0.0,83.91580741,,,1346.9379999999999,1.3032245040000001,3299.5,108.61,-2.9284001789999996,46542.90487,0.0,80.99512195,70.56194624,3.6981204180000002,4.58,19.242,High,3,33628895,30685730,32243753,34004889,35702908,,1818266.25,984870.75,266856.125,124.0,2010,34004889.0,Population_2010,1798161.5762161068,973980.977862367,263905.4815833063
700,2009239N12270,JIMENA,MEX,2009,EP,EP,TS,"['2009-09-02 06:00:00', '2009-09-02 09:00:00', '2009-09-02 12:00:00', '2009-09-02 13:00:00', '2009-09-02 15:00:00', '2009-09-02 18:00:00', '2009-09-02 21:00:00', '2009-09-03 00:00:00', '2009-09-03 03:00:00', '2009-09-03 06:00:00', '2009-09-03 09:00:00', '2009-09-03 12:00:00', '2009-09-03 15:00:00', '2009-09-03 18:00:00', '2009-09-03 21:00:00', '2009-09-04 00:00:00', '2009-09-04 03:00:00', '2009-09-04 06:00:00', '2009-09-04 09:00:00', '2009-09-04 12:00:00', '2009-09-04 15:00:00', '2009-09-04 18:00:00', '2009-09-04 19:00:00', '2009-09-04 21:00:00', '2009-09-05 00:00:00', '2009-09-05 03:00:00', '2009-09-05 06:00:00', '2009-09-05 09:00:00', '2009-09-01 18:00:00', '2009-09-01 21:00:00', '2009-09-02 00:00:00', '2009-09-02 03:00:00']","[[23.4, -111.7], [24.01, -111.84], [24.63, -112.03], [24.84, -112.12], [25.25, -112.27], [25.83, -112.4], [26.31, -112.41], [26.7, -112.4], [27.09, -112.35], [27.4, -112.3], [27.54, -112.31], [27.6, -112.3], [27.73, -112.22], [27.8, -112.1], [27.74, -112.0], [27.63, -111.9], [27.54, -111.79], [27.5, -111.7], [27.61, -111.63], [27.7, -111.67], [27.55, -111.89], [27.4, -112.2], [27.4, -112.3], [27.35, -112.42], [27.2, -112.5], [27.06, -112.69], [26.9, -112.9], [26.71, -113.11], [21.5, -111.0], [21.92, -111.2], [22.37, -111.37], [22.86, -111.54]]",21,0,21,-1,54.53125,989.9375,6.3125,193.5,93.2,486613.0,7243129178.0,66721.0,2035091226.0,0.0,0.0,83.91580741,40000.0,4.0,714.057,0.20674192100000002,3433.7,105.21,-5.285744137,8947.741473999999,1539999.969,75.128,73.97358941,57.85328172,5.09,22.48,High_Middle,72000,112463887,98899845,106005203,114092963,121858258,128932753.0,936200.5625,197846.859375,30909.447265625,484.0,2010,114092963.0,Population_2010,922833.025822429,195021.9036388326,30468.10682367596
701,2009254N14130,KOPPU,HKG,2009,WP,WP,TS,"['2009-09-14 09:00:00', '2009-09-14 12:00:00']","[[20.66, 114.73], [20.98, 114.28]]",3,3,0,1,61.75,976.0,10.5,305.0,59.4,8148473.0,1226020000000.0,0.0,0.0,0.0,0.0,83.91580741,,,13293.176000000001,0.000573658,2000.4,54.06,-2.459075001,30711.51135,0.0,82.77560976,181.9180111,6640.761904999999,2.841754307,0.0,High,350,6972800,6665000,6813200,7024200,7291300,,,,,,2010,7024200.0,Population_2010,,,
702,2009254N14130,KOPPU,CHN,2009,WP,WP,TS,"['2009-09-14 18:00:00', '2009-09-14 21:00:00', '2009-09-15 00:00:00', '2009-09-15 03:00:00', '2009-09-15 06:00:00', '2009-09-15 09:00:00', '2009-09-15 12:00:00', '2009-09-15 15:00:00', '2009-09-14 15:00:00']","[[21.45, 113.22], [21.74, 112.65], [22.02, 112.03], [22.28, 111.32], [22.51, 110.65], [22.81, 110.12], [23.07, 109.66], [23.2, 109.19], [21.22, 113.78]]",21,0,21,1,50.98148148,982.4444444000001,11.55555556,293.8888889,89.1,70672454.0,1645660000000.0,5372450.0,164809000000.0,0.0,0.0,83.91580741,295001.0,13.0,11976.438,0.080915824,5447.5,116.86,9.399813171,4132.902312,41020000.04,74.119,54.89500349,141.8012404,1.79,52.12,High_Middle,1000058,1331260000,1262645000,1303720000,1337705000,1371220000,1439323776.0,117523440.0,18123154.0,7227330.0,156.0,2010,1337705000.0,Population_2010,116957217.5736803,18035837.493348684,7192509.062760474
703,2009268N14128,KETSANA,VNM,2009,WP,WP,TS,"['2009-09-29 00:00:00', '2009-09-29 03:00:00', '2009-09-29 06:00:00', '2009-09-29 09:00:00', '2009-09-29 12:00:00', '2009-09-29 15:00:00', '2009-09-28 18:00:00', '2009-09-28 21:00:00']","[[15.53, 109.6], [15.44, 109.26], [15.4, 108.9], [15.34, 108.5], [15.31, 108.1], [15.32, 107.69], [15.95, 110.3], [15.74, 109.94]]",21,12,9,2,68.875,967.15625,7.625,257.5,100.6,8300316.0,52333355222.0,4221770.0,24299723969.0,308137.0,1575371808.0,83.91580741,785000.0,182.0,311.502,0.07233708900000001,5080.3,115.89,5.397897542999999,1250.7957609999999,30659999.89,74.745,112.7815365,280.879324,4.159313982,70.238,Low_Middle,2477315,87092252,79910412,83832661,87967651,92677076,97338579.0,10589116.0,4853996.0,2661237.75,704.0,2010,87967651.0,Population_2010,10483739.745753039,4805692.070133735,2634754.777695644
704,2009268N14128,KETSANA,LAO,2009,WP,WP,TS,"['2009-09-29 18:00:00', '2009-09-29 21:00:00', '2009-09-30 00:00:00', '2009-09-30 03:00:00', '2009-09-30 06:00:00', '2009-09-30 09:00:00', '2009-09-30 12:00:00']","[[15.35, 107.31], [15.42, 107.02], [15.43, 106.83], [15.47, 106.68], [15.44, 106.47], [15.34, 106.1], [15.23, 105.67]]",18,0,18,-3,32.25,995.2261904999999,5.714285714,268.0,63.4,204036.0,2391720757.0,0.0,0.0,0.0,0.0,83.91580741,100000.0,16.0,2.367,0.22118773600000002,4170.1,120.05,7.501774912999999,1068.1685109999999,15970000.41,63.797,52.60758384,26.64048094,1.275306505,70.525,Low_Middle,128887,6148623,5323700,5751676,6249165,6741164,7275560.0,2736491.5,1488004.25,1064748.375,418.0,2010,6249165.0,Population_2010,2692464.445442631,1464063.943846538,1047617.777373077
