year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets
1985,1985012S16161,ERIC,MR198501B003,SP,multi,VUT,39.1,76.1,170488.0,623092564.0,26665.0,43746980.0,0.0,0.0
1985,1985014S16151,NIGEL,MR198501B029,SP,multi,FJI,71.2,138.5,876364.0,3286428667.0,632230.0,2331314184.0,96693.0,393238337.0
1985,1985014S16151,NIGEL,MR198501B029,SP,multi,VUT,56.8,110.4,169415.0,618081618.0,106301.0,335266068.0,34880.0,106115617.0
1985,1985017S15146,ODETTE,MR198501B008,SP,single,VUT,48.3,93.8,157302.0,633460258.0,46618.0,190075046.0,0.0,0.0
1985,1985026S16126,GERTIE,,SI,single,AUS,32.7,63.6,41691.0,2257083452.0,0.0,0.0,0.0,0.0
1985,1985033S12157,UNNAMED,,SP,single,AUS,23.2,45.0,878.0,123782726.0,0.0,0.0,0.0,0.0
1985,1985034S12082,ESITERA,,SI,single,MDG,30.5,59.3,3300927.0,1018406659.0,0.0,0.0,0.0,0.0
1985,1985041S14129,HUBERT,,SI,single,AUS,22.3,43.3,71.0,12767072.0,0.0,0.0,0.0,0.0
1985,1985042S18060,GERIMENA,,SI,single,MDG,21.2,41.2,949894.0,245930572.0,0.0,0.0,0.0,0.0
1985,1985043S16042,FELIKSA,MR198502B012,SI,multi,COM,26.4,51.4,334968.0,515777927.0,0.0,0.0,0.0,0.0
1985,1985043S16042,FELIKSA,MR198502B012,SI,multi,MDG,20.8,40.4,429859.0,96818620.0,0.0,0.0,0.0,0.0
1985,1985043S16042,FELIKSA,MR198502B012,SI,multi,MYT,32.1,62.4,186.0,0.0,0.0,0.0,0.0,0.0
1985,1985049S12143,PIERRE,MR198502B043,SP,single,AUS,27.0,52.4,139354.0,11741139147.0,0.0,0.0,0.0,0.0
1985,1985051S11136,REBECCA,,SP,single,AUS,24.2,47.1,5106.0,330526918.0,0.0,0.0,0.0,0.0
1985,1985065S09118,LINDSAY,,SI,single,AUS,42.4,82.4,16262.0,843830481.0,12647.0,170144705.0,0.0,0.0
1985,1985070S17175,HINA,MR198503B031,SP,multi,FJI,61.8,120.2,676144.0,2552604558.0,194852.0,692200724.0,5835.0,23613204.0
1985,1985070S17175,HINA,MR198503B031,SP,multi,SLB,69.1,134.3,30371.0,140290459.0,6751.0,32444156.0,6751.0,32444156.0
1985,1985070S17175,HINA,MR198503B031,SP,multi,VUT,28.5,55.3,106959.0,340018175.0,0.0,0.0,0.0,0.0
1985,1985078S14138,SANDY,,SP,single,AUS,60.6,117.7,12906.0,912492248.0,3251.0,213211229.0,8.0,691467.0
1985,1985086S13152,TANYA,MR198504B036,SP,single,AUS,38.8,75.3,4167.0,823635697.0,22.0,8513366.0,0.0,0.0
1985,1985101S10136,GRETEL,,SP,single,AUS,33.3,64.7,161695.0,13013311734.0,12.0,6459214.0,0.0,0.0
1985,1985143N16088,UNNAMED,MR198505B002,NI,multi,BGD,41.8,81.3,61783546.0,2.22316802121e+11,9709109.0,30100036156.0,0.0,0.0
1985,1985143N16088,UNNAMED,MR198505B002,NI,multi,IND,37.8,73.4,5008349.0,32047922235.0,503459.0,2709655568.0,0.0,0.0
1985,1985143N16088,UNNAMED,MR198505B002,NI,multi,MMR,23.0,44.8,600524.0,1763362143.0,0.0,0.0,0.0,0.0
1985,1985148N15067,UNNAMED,,NI,single,IND,25.1,48.8,1553222.0,11480291744.0,0.0,0.0,0.0,0.0
1985,1985157N16259,ANDRES,,EP,single,MEX,20.6,40.0,181882.0,2750497310.0,0.0,0.0,0.0,0.0
1985,1985162N05154,UNNAMED,MR198506B007,WP,multi,CHN,46.3,90.0,38918375.0,9.75835808342e+11,4026004.0,97977294228.0,0.0,0.0
1985,1985162N05154,UNNAMED,MR198506B007,WP,multi,HKG,29.6,57.5,8148473.0,1.22601739968e+12,0.0,0.0,0.0,0.0
1985,1985162N05154,UNNAMED,MR198506B007,WP,multi,PHL,58.3,113.3,7503327.0,40028617715.0,555835.0,3331907616.0,5102.0,41926368.0
1985,1985166N19111,UNNAMED,,WP,single,CHN,20.0,38.8,1452224.0,37129126126.0,0.0,0.0,0.0,0.0
1985,1985168N05156,IRMA,MR198506B009,WP,single,JPN,54.7,106.3,49712948.0,5.65891536157e+12,19062821.0,2.15112479116e+12,1197852.0,1.88388104777e+11
1985,1985168N22122,UNNAMED,,WP,single,JPN,22.4,43.5,44472.0,4982047655.0,0.0,0.0,0.0,0.0
1985,1985183N08136,UNNAMED,,WP,multi,CHN,23.5,45.7,10995029.0,2.22738227092e+11,0.0,0.0,0.0,0.0
1985,1985183N08136,UNNAMED,,WP,multi,PHL,19.0,36.9,235137.0,2219748682.0,0.0,0.0,0.0,0.0
1985,1985197N29296,ANA,,NA,multi,CAN,35.2,68.5,60485.0,9392239716.0,9413.0,927857736.0,0.0,0.0
1985,1985197N29296,ANA,,NA,multi,SPM,30.9,60.1,4661.0,0.0,0.0,0.0,0.0,0.0
1985,1985199N08143,JEFF,MR198507B009,WP,multi,CHN,44.5,86.4,59424615.0,1.39528615561e+12,10050097.0,1.97547683468e+11,0.0,0.0
1985,1985199N08143,JEFF,MR198507B009,WP,multi,JPN,37.1,72.0,1111078.0,95072876400.0,44472.0,4982047655.0,0.0,0.0
1985,1985202N26275,BOB,MR198507B023,NA,single,USA,21.1,41.0,1064667.0,2.1214599036e+11,0.0,0.0,0.0,0.0
1985,1985212N22148,UNNAMED,MR198508B053,WP,multi,JPN,48.3,93.8,2604217.0,3.42638508947e+11,95536.0,14048488304.0,0.0,0.0
1985,1985212N22148,UNNAMED,MR198508B053,WP,multi,KOR,42.3,82.3,23173506.0,3.47759642365e+12,6837901.0,9.58101485938e+11,0.0,0.0
1985,1985220N18128,UNNAMED,MR198508B061,WP,multi,CHN,24.1,46.9,167435.0,6403587421.0,0.0,0.0,0.0,0.0
1985,1985220N18128,UNNAMED,MR198508B061,WP,multi,JPN,36.5,71.0,1196350.0,1.03635368632e+11,12230.0,1138429189.0,0.0,0.0
1985,1985220N18128,UNNAMED,MR198508B061,WP,multi,KOR,39.8,77.3,6751082.0,8.55379647154e+11,0.0,0.0,0.0,0.0
1985,1985220N18128,UNNAMED,MR198508B061,WP,multi,PRK,45.4,88.2,17662885.0,2373160967.0,8905268.0,0.0,0.0,0.0
1985,1985221N18111,UNNAMED,,WP,multi,CHN,22.8,44.3,22681885.0,5.79046741704e+11,0.0,0.0,0.0,0.0
1985,1985221N18111,UNNAMED,,WP,multi,VNM,21.4,41.6,1135574.0,11711927099.0,0.0,0.0,0.0,0.0
1985,1985224N19279,DANNY,MR198508B029,NA,single,USA,32.7,63.5,2882009.0,6.45898228298e+11,0.0,0.0,0.0,0.0
1985,1985226N23126,MAMIE,MR198508B022,WP,multi,CHN,43.1,83.7,122700448.0,2.98417886858e+12,7556446.0,2.23438040464e+11,0.0,0.0
1985,1985227N16149,NELSON,MR198508B015,WP,multi,CHN,43.9,85.3,27873070.0,5.96481778399e+11,8855975.0,1.7201785132e+11,0.0,0.0
1985,1985227N16149,NELSON,MR198508B015,WP,multi,JPN,53.6,104.1,87488.0,10942259916.0,87488.0,10942259916.0,44472.0,4982047655.0
1985,1985227N16149,NELSON,MR198508B015,WP,multi,TWN,42.4,82.3,13644393.0,2.70033435807e+12,7294488.0,1.29449543407e+12,0.0,0.0
1985,1985231N16142,ODESSA,MR198508B042,WP,multi,JPN,56.2,109.2,15467523.0,2.06552886201e+12,3244276.0,3.73400753756e+11,20383.0,2549453301.0
1985,1985231N25121,UNNAMED,,WP,multi,CHN,34.1,66.3,83738099.0,1.85276690256e+12,190219.0,5048869608.0,0.0,0.0
1985,1985231N25121,UNNAMED,,WP,multi,VNM,24.6,47.7,15532417.0,93104161580.0,0.0,0.0,0.0,0.0
1985,1985236N23125,UNNAMED,,WP,multi,JPN,64.0,124.5,15774189.0,2.0788443978e+12,11644107.0,1.45945006523e+12,5470880.0,6.35757398797e+11
1985,1985236N23125,UNNAMED,,WP,multi,KOR,24.5,47.5,4713069.0,4.72977536536e+11,0.0,0.0,0.0,0.0
1985,1985237N21130,RUBY,,WP,single,JPN,33.4,64.9,43316140.0,4.84723129568e+12,11232.0,120270870.0,0.0,0.0
1985,1985240N08148,TESS,MR198509B014,WP,multi,CHN,45.7,88.8,30424461.0,7.32288674228e+11,1242385.0,35313632837.0,0.0,0.0
1985,1985240N08148,TESS,MR198509B014,WP,multi,HKG,19.5,38.0,536512.0,91000599545.0,0.0,0.0,0.0,0.0
1985,1985240N08148,TESS,MR198509B014,WP,multi,PHL,47.1,91.5,18244720.0,1.63250028677e+11,3098063.0,29053060939.0,0.0,0.0
1985,1985240N20286,ELENA,MR198508B003,NA,multi,CUB,21.1,40.9,2911.0,94477171.0,0.0,0.0,0.0,0.0
1985,1985240N20286,ELENA,MR198508B003,NA,multi,USA,53.3,103.6,11551236.0,2.45018927553e+12,2107525.0,4.75300947668e+11,131719.0,34408091180.0
1985,1985244N27124,UNNAMED,,WP,multi,CHN,18.0,35.0,283733.0,9883521762.0,0.0,0.0,0.0,0.0
1985,1985244N27124,UNNAMED,,WP,multi,PRK,21.8,42.3,213691.0,0.0,0.0,0.0,0.0,0.0
1985,1985255N12300,UNNAMED,,NA,multi,GRD,19.5,38.0,62.0,0.0,0.0,0.0,0.0,0.0
1985,1985255N12300,UNNAMED,,NA,multi,VCT,22.3,43.3,68179.0,719762928.0,0.0,0.0,0.0,0.0
1985,1985256N13146,UNNAMED,,WP,multi,TWN,29.8,57.9,4015069.0,7.50668180699e+11,0.0,0.0,0.0,0.0
1985,1985260N13115,WINONA,MR198509B045,WP,single,CHN,30.5,59.2,18028630.0,4.17877000241e+11,0.0,0.0,0.0,0.0
1985,1985260N13336,GLORIA,MR198509B003,NA,multi,CAN,40.5,78.8,547321.0,80395474229.0,95494.0,12214294101.0,0.0,0.0
1985,1985260N13336,GLORIA,MR198509B003,NA,multi,USA,62.9,122.2,48048177.0,8.79533254072e+12,20036709.0,3.8528008098e+12,3101158.0,6.15045016846e+11
1985,1985268N03161,BRENDA,MR198510B045,WP,multi,JPN,35.1,68.3,162808.0,30970616285.0,0.0,0.0,0.0,0.0
1985,1985268N03161,BRENDA,MR198510B045,WP,multi,KOR,31.5,61.2,658451.0,1.00128356835e+11,0.0,0.0,0.0,0.0
1985,1985268N03161,BRENDA,MR198510B045,WP,multi,TWN,38.4,74.7,9680381.0,1.90686943456e+12,5813.0,1432991497.0,0.0,0.0
1985,1985268N16126,ANDY,MR198510B004,WP,multi,CHN,44.0,85.5,8436156.0,1.89620719418e+11,2805707.0,62942987363.0,0.0,0.0
1985,1985268N16126,ANDY,MR198510B004,WP,multi,LAO,29.8,58.0,791474.0,7541951698.0,0.0,0.0,0.0,0.0
1985,1985268N16126,ANDY,MR198510B004,WP,multi,THA,18.7,36.4,120960.0,760889368.0,0.0,0.0,0.0,0.0
1985,1985268N16126,ANDY,MR198510B004,WP,multi,VNM,40.9,79.5,7063394.0,39518959795.0,993025.0,5917092216.0,0.0,0.0
1985,1985280N15254,WALDO,MR198510B038,EP,single,MEX,52.1,101.3,2206244.0,31673781382.0,454366.0,8453509077.0,23593.0,500722198.0
1985,1985280N18291,ISABEL,MR198510B013,NA,multi,DOM,19.6,38.1,3320398.0,52404590898.0,0.0,0.0,0.0,0.0
1985,1985281N02144,CECIL,MR198510B005,WP,multi,CHN,18.7,36.4,161743.0,2508086509.0,0.0,0.0,0.0,0.0
1985,1985281N02144,CECIL,MR198510B005,WP,multi,LAO,56.1,109.1,1869378.0,15556043966.0,598774.0,5306363147.0,6251.0,125462827.0
1985,1985281N02144,CECIL,MR198510B005,WP,multi,PHL,28.2,54.9,252069.0,3093244461.0,0.0,0.0,0.0,0.0
1985,1985281N02144,CECIL,MR198510B005,WP,multi,THA,33.5,65.2,2895415.0,21933378001.0,38351.0,196766209.0,0.0,0.0
1985,1985281N02144,CECIL,MR198510B005,WP,multi,VNM,60.4,117.4,8784280.0,51345847314.0,3246545.0,19146537824.0,820736.0,5225224397.0
1985,1985282N12090,UNNAMED,,NI,single,IND,34.4,66.8,16172604.0,79573235179.0,335962.0,1854872301.0,0.0,0.0
1985,1985283N07115,UNNAMED,,WP,multi,KHM,21.7,42.2,1643885.0,8067755801.0,0.0,0.0,0.0,0.0
1985,1985283N07115,UNNAMED,,WP,multi,VNM,21.7,42.2,1599677.0,22615149190.0,0.0,0.0,0.0,0.0
1985,1985284N05159,UNNAMED,MR198510B051,WP,multi,CHN,57.7,112.1,5301739.0,1.25807267055e+11,2255601.0,48460487003.0,1028340.0,20133018173.0
1985,1985284N05159,UNNAMED,MR198510B051,WP,multi,LAO,30.9,60.1,392660.0,4530843345.0,0.0,0.0,0.0,0.0
1985,1985284N05159,UNNAMED,MR198510B051,WP,multi,PHL,63.9,124.2,48545165.0,4.32610723308e+11,12570071.0,1.49081549291e+11,4172814.0,49188848486.0
1985,1985284N05159,UNNAMED,MR198510B051,WP,multi,THA,19.0,37.0,64879.0,412916995.0,0.0,0.0,0.0,0.0
1985,1985284N05159,UNNAMED,MR198510B051,WP,multi,VNM,44.4,86.3,15578703.0,90197955849.0,4143465.0,22560482964.0,0.0,0.0
1985,1985288N19089,UNNAMED,MR198510B017,NI,single,IND,32.3,62.7,29271291.0,1.28976766512e+11,0.0,0.0,0.0,0.0
1985,1985294N10122,FAYE,,WP,multi,PHL,31.6,61.5,37200884.0,3.08558106164e+11,0.0,0.0,0.0,0.0
1985,1985299N25270,JUAN,MR198510B003,NA,single,USA,43.2,84.0,13262867.0,2.98576600257e+12,3275436.0,6.93893868275e+11,0.0,0.0
1985,1985317N12082,UNNAMED,,NI,single,IND,37.9,73.7,33672260.0,1.67585205373e+11,713146.0,3915483117.0,0.0,0.0
1985,1985320N21296,KATE,MR198511B038,NA,multi,BHS,49.9,97.0,11334.0,1149250948.0,659.0,126798114.0,0.0,0.0
1985,1985320N21296,KATE,MR198511B038,NA,multi,CUB,51.9,100.9,8691040.0,78463140159.0,4403148.0,36837837896.0,1878.0,53610350.0
1985,1985320N21296,KATE,MR198511B038,NA,multi,TCA,47.1,91.5,5166.0,0.0,5166.0,0.0,0.0,0.0
1985,1985320N21296,KATE,MR198511B038,NA,multi,USA,45.5,88.4,5396534.0,1.18020018573e+12,1900540.0,3.82971740159e+11,0.0,0.0
1985,1985323N05107,GORDON,,WP,single,VNM,26.5,51.6,3173693.0,23675928309.0,0.0,0.0,0.0,0.0
1985,1985329S09104,NICHOLAS,,SI,multi,IDN,27.1,52.7,11526247.0,71760150454.0,0.0,0.0,0.0,0.0
1985,1985343N04090,UNNAMED,,NI,single,IND,30.4,59.0,23128896.0,1.11641543497e+11,0.0,0.0,0.0,0.0
1985,1985347N09114,IRVING,,WP,multi,MYS,19.1,37.2,996.0,22254238.0,0.0,0.0,0.0,0.0
1985,1985347N09114,IRVING,,WP,multi,PHL,18.4,35.8,4706.0,14309166.0,0.0,0.0,0.0,0.0
1985,1985356S20040,ALIFREDY,,SI,single,MDG,21.4,41.6,153868.0,49348459.0,0.0,0.0,0.0,0.0
1986,1986005S15043,BEROBIA,,SI,single,MOZ,32.2,62.6,1322860.0,424954763.0,0.0,0.0,0.0,0.0
1986,1986006N03087,UNNAMED,,NI,single,LKA,19.6,38.1,1079050.0,5406952731.0,0.0,0.0,0.0,0.0
1986,1986011S12130,UNNAMED,,SI,single,AUS,21.8,42.3,1.0,756276.0,0.0,0.0,0.0,0.0
1986,1986017S12131,HECTOR,MR198601B002,SI,single,AUS,33.0,64.2,25142.0,1680315267.0,0.0,194649.0,0.0,0.0
1986,1986027S13145,WINIFRED,MR198602B002,SP,single,AUS,55.7,108.4,420982.0,37687322703.0,76660.0,10119675873.0,15849.0,2084453678.0
1986,1986029S14069,ERINESTA,,SI,single,REU,20.4,39.7,394364.0,0.0,0.0,0.0,0.0,0.0
1986,1986038S13158,KELI,MR198602B013,SP,multi,VUT,41.1,80.0,96223.0,352562537.0,2553.0,18301680.0,0.0,0.0
1986,1986048S16116,RHONDA,,SI,single,AUS,38.2,74.2,13757.0,1259923549.0,107.0,15723553.0,0.0,0.0
1986,1986049S18043,GISTA,,SI,single,MDG,23.1,44.9,93323.0,29003121.0,0.0,0.0,0.0,0.0
1986,1986060S16158,LUSI,MR198603B009,SP,multi,VUT,37.7,73.2,86932.0,297691733.0,28930.0,91876512.0,0.0,0.0
1986,1986062S15150,ALFRED,,SP,multi,NCL,22.0,42.8,10175.0,698106638.0,0.0,0.0,0.0,0.0
1986,1986062S15150,ALFRED,,SP,multi,VUT,41.9,81.4,50205.0,167522618.0,7461.0,24216987.0,0.0,0.0
1986,1986067S11080,HONORININA,MR198603B018,SI,single,MDG,50.4,98.1,10442832.0,3070059001.0,4425768.0,1023094582.0,4438.0,1601556.0
1986,1986099S12168,MARTIN,MR198604B013,SP,single,FJI,49.3,95.8,158985.0,614971380.0,114266.0,440170433.0,0.0,0.0
1986,1986111S08156,MANU,,SP,multi,AUS,32.1,62.5,197515.0,17402895465.0,0.0,0.0,0.0,0.0
1986,1986111S08156,MANU,,SP,multi,PNG,32.9,63.9,17247.0,42122438.0,0.0,0.0,0.0,0.0
1986,1986135S07160,NAMU,MR198605B027,SP,single,SLB,46.8,90.9,400718.0,3282075754.0,226002.0,1853532890.0,0.0,0.0
1986,1986142N13253,AGATHA,MR198605B037,EP,single,MEX,25.5,49.6,1584247.0,18777103605.0,0.0,0.0,0.0,0.0
1986,1986169N07152,NANCY,MR198606B036,WP,multi,CHN,33.7,65.4,11714782.0,2.45225093588e+11,0.0,0.0,0.0,0.0
1986,1986169N07152,NANCY,MR198606B036,WP,multi,JPN,45.3,88.0,8830084.0,1.13622035526e+12,200066.0,37836068166.0,0.0,0.0
1986,1986169N07152,NANCY,MR198606B036,WP,multi,PHL,38.6,74.9,571.0,14349373.0,0.0,0.0,0.0,0.0
1986,1986169N07152,NANCY,MR198606B036,WP,multi,TWN,50.2,97.5,23016219.0,4.75303756004e+12,7474164.0,1.47865025613e+12,4959.0,782950022.0
1986,1986175N26273,BONNIE,MR198606B029,NA,single,USA,28.7,55.9,2075101.0,5.6047289265e+11,0.0,0.0,0.0,0.0
1986,1986179N11175,PEGGY,MR198607B038,WP,multi,CHN,39.4,76.7,28319448.0,6.73106694989e+11,3687986.0,78640945266.0,0.0,0.0
1986,1986179N11175,PEGGY,MR198607B038,WP,multi,HKG,18.0,34.9,10102.0,8856450113.0,0.0,0.0,0.0,0.0
1986,1986179N11175,PEGGY,MR198607B038,WP,multi,PHL,57.4,111.6,11295769.0,81079805818.0,7269848.0,41275018282.0,544554.0,5063649114.0
1986,1986190N11162,ROGER,,WP,single,JPN,43.1,83.7,3769272.0,4.30300848436e+11,134737.0,15499180538.0,0.0,0.0
1986,1986200N17111,UNNAMED,MR198607B022,WP,single,CHN,21.1,41.1,11793689.0,2.5998937483e+11,0.0,0.0,0.0,0.0
1986,1986209N13139,SARAH,MR198608B005,WP,single,JPN,23.2,45.1,6811.0,1012022675.0,0.0,0.0,0.0,0.0
1986,1986213N17122,UNNAMED,,WP,single,PHL,41.6,80.9,14798064.0,1.23861684747e+11,1640482.0,17004679666.0,0.0,0.0
1986,1986221N15115,UNNAMED,,WP,single,CHN,25.8,50.1,3118363.0,67069385056.0,0.0,0.0,0.0,0.0
1986,1986226N30276,CHARLEY,MR198608B014,NA,multi,GBR,36.4,70.7,32122866.0,5.45904846356e+12,4160843.0,6.43255023033e+11,0.0,0.0
1986,1986226N30276,CHARLEY,MR198608B014,NA,multi,IRL,21.0,40.8,112182.0,13488017047.0,0.0,0.0,0.0,0.0
1986,1986226N30276,CHARLEY,MR198608B014,NA,multi,USA,31.8,61.9,2467529.0,5.81204955236e+11,0.0,0.0,0.0,0.0
1986,1986228N18122,WAYNE,,WP,single,PHL,23.5,45.7,6882542.0,36440560264.0,0.0,0.0,0.0,0.0
1986,1986228N19120,WAYNE,MR198608B046,WP,multi,CHN,49.2,95.6,63268672.0,1.43560760265e+12,5236342.0,1.19005994662e+11,0.0,0.0
1986,1986228N19120,WAYNE,MR198608B046,WP,multi,HKG,28.9,56.1,8148473.0,1.22601739968e+12,0.0,0.0,0.0,0.0
1986,1986228N19120,WAYNE,MR198608B046,WP,multi,JPN,37.5,72.9,87488.0,10942259916.0,44499.0,6153245242.0,0.0,0.0
1986,1986228N19120,WAYNE,MR198608B046,WP,multi,LAO,38.6,75.0,777623.0,7025605138.0,69606.0,853833254.0,0.0,0.0
1986,1986228N19120,WAYNE,MR198608B046,WP,multi,PHL,48.9,95.0,8158166.0,45292192314.0,261754.0,1772130344.0,0.0,0.0
1986,1986228N19120,WAYNE,MR198608B046,WP,multi,TWN,50.5,98.2,23150365.0,4.79926857128e+12,7994728.0,1.88478954942e+12,0.0,0.0
1986,1986228N19120,WAYNE,MR198608B046,WP,multi,VNM,47.0,91.4,34923137.0,2.09818400122e+11,14968399.0,88645594466.0,0.0,0.0
1986,1986240N24160,UNNAMED,MR198609B001,WP,single,JPN,26.8,52.2,6548496.0,9.07034398318e+11,0.0,0.0,0.0,0.0
1986,1986250N11308,DANIELLE,MR198609B011,NA,multi,BRB,29.2,56.7,275978.0,4430200898.0,0.0,0.0,0.0,0.0
1986,1986250N11308,DANIELLE,MR198609B011,NA,multi,LCA,19.6,38.1,59386.0,612599052.0,0.0,0.0,0.0,0.0
1986,1986250N11308,DANIELLE,MR198609B011,NA,multi,VCT,27.3,53.0,101293.0,1183365676.0,0.0,0.0,0.0,0.0
1986,1986252N06153,ABBY,MR198609B021,WP,multi,CHN,23.6,45.9,332663.0,6965517596.0,0.0,0.0,0.0,0.0
1986,1986252N06153,ABBY,MR198609B021,WP,multi,TWN,53.3,103.6,23150365.0,4.79926857128e+12,15609429.0,3.23659977595e+12,105315.0,41560110802.0
1986,1986262N12266,NEWTON,,EP,single,MEX,44.1,85.6,4499691.0,75692166980.0,478221.0,8883493755.0,0.0,0.0
1986,1986271N12267,PAINE,,EP,single,MEX,53.4,103.9,3046925.0,52812709108.0,940440.0,18178288946.0,92432.0,1543814205.0
1986,1986275N10134,UNNAMED,,WP,multi,CHN,19.2,37.3,647362.0,9949969705.0,0.0,0.0,0.0,0.0
1986,1986275N10134,UNNAMED,,WP,multi,LAO,17.7,34.5,96.0,7141314.0,0.0,0.0,0.0,0.0
1986,1986275N10134,UNNAMED,,WP,multi,VNM,22.0,42.7,3104210.0,16908576893.0,0.0,0.0,0.0,0.0
1986,1986276N07177,ELLEN,MR198610B030,WP,multi,CHN,28.1,54.7,12910279.0,3.64902457059e+11,0.0,0.0,0.0,0.0
1986,1986276N07177,ELLEN,MR198610B030,WP,multi,HKG,22.3,43.3,8148473.0,1.22601739968e+12,0.0,0.0,0.0,0.0
1986,1986276N07177,ELLEN,MR198610B030,WP,multi,PHL,38.3,74.4,30808192.0,3.00973976326e+11,1748034.0,17680309731.0,0.0,0.0
1986,1986287N09141,GEORGIA,,WP,multi,KHM,19.9,38.6,1113.0,29067757.0,0.0,0.0,0.0,0.0
1986,1986287N09141,GEORGIA,,WP,multi,LAO,25.8,50.1,166563.0,2137237853.0,0.0,0.0,0.0,0.0
1986,1986287N09141,GEORGIA,,WP,multi,PHL,40.4,78.5,35842870.0,3.07578608843e+11,2995201.0,26751594478.0,0.0,0.0
1986,1986287N09141,GEORGIA,,WP,multi,VNM,37.8,73.5,8572206.0,52208065722.0,997330.0,5426584455.0,0.0,0.0
1986,1986289N10267,ROSLYN,,EP,single,MEX,39.4,76.7,1271162.0,20378582327.0,552526.0,4864726130.0,0.0,0.0
1986,1986302N05178,HERBERT,,WP,multi,PHL,28.0,54.5,3955682.0,50701807305.0,0.0,0.0,0.0,0.0
1986,1986302N05178,HERBERT,,WP,multi,VNM,20.0,38.8,457640.0,2448408478.0,0.0,0.0,0.0,0.0
1986,1986309N07162,UNNAMED,,WP,multi,PHL,36.4,70.7,33613564.0,3.06562188259e+11,615988.0,4811123131.0,0.0,0.0
1986,1986313N22089,UNNAMED,MR198611B006,NI,multi,BGD,38.0,73.9,70472452.0,2.54848939272e+11,2049628.0,6864411381.0,0.0,0.0
1986,1986313N22089,UNNAMED,MR198611B006,NI,multi,IND,33.8,65.6,24571970.0,1.21324482462e+11,0.0,0.0,0.0,0.0
1986,1986316N06146,UNNAMED,,WP,multi,JPN,21.7,42.1,48694.0,5508393343.0,0.0,0.0,0.0,0.0
1986,1986316N06146,UNNAMED,,WP,multi,PHL,28.1,54.6,505614.0,5778367153.0,0.0,0.0,0.0,0.0
1986,1986325S10171,OSEA,,SP,multi,FJI,38.0,73.8,332489.0,1345328020.0,0.0,0.0,0.0,0.0
1986,1986325S10171,OSEA,,SP,multi,VUT,23.7,46.0,52217.0,106674770.0,0.0,0.0,0.0,0.0
1986,1986346S12173,PATSY,MR198612B015,SP,multi,NCL,32.8,63.8,37160.0,2893180781.0,0.0,0.0,0.0,0.0
1986,1986346S12173,PATSY,MR198612B015,SP,multi,VUT,40.7,79.0,155997.0,545518404.0,57897.0,245323826.0,0.0,0.0
1986,1986353N03178,NORRIS,MR198612B025,WP,multi,PHL,38.7,75.3,17271012.0,1.58240469896e+11,738418.0,8460322143.0,0.0,0.0
1987,1987015S09187,TUSI,MR198701B094,SP,multi,ASM,45.7,88.8,77470.0,0.0,0.0,0.0,0.0,0.0
1987,1987015S16125,CONNIE,MR198701B066,SI,single,AUS,37.6,73.2,54185.0,3179620470.0,15585.0,647994788.0,0.0,0.0
1987,1987019S12140,IRMA,,SP,single,AUS,24.1,46.9,7510.0,506318906.0,0.0,0.0,0.0,0.0
1987,1987031S15124,DAMIEN,MR198702B003,SI,single,AUS,30.6,59.5,20155.0,865491170.0,0.0,0.0,0.0,0.0
1987,1987035S12160,VELI,MR198702B008,SP,single,VUT,43.5,84.6,244693.0,919121672.0,64807.0,284611133.0,0.0,0.0
1987,1987037S14152,VELI,,SP,multi,SLB,24.6,47.8,3628.0,33992941.0,0.0,0.0,0.0,0.0
1987,1987037S14152,VELI,,SP,multi,VUT,32.8,63.7,20432.0,55086881.0,0.0,0.0,0.0,0.0
1987,1987040S19051,CLOTILDA,MR198702B033,SI,multi,MUS,21.1,40.9,1294326.0,47972786470.0,0.0,0.0,0.0,0.0
1987,1987040S19051,CLOTILDA,MR198702B033,SI,multi,REU,26.6,51.7,884291.0,0.0,0.0,0.0,0.0,0.0
1987,1987053S15127,ELSIE,MR198702B004,SI,single,AUS,39.7,77.2,18321.0,1042954231.0,991.0,169522716.0,0.0,0.0
1987,1987065S11164,YALI,,SP,multi,NCL,25.1,48.8,13922.0,913393220.0,0.0,0.0,0.0,0.0
1987,1987065S11164,YALI,,SP,multi,VUT,31.8,61.8,43684.0,147850785.0,0.0,0.0,0.0,0.0
1987,1987096S11144,UNNAMED,MR198703B003,SP,multi,AUS,36.6,71.1,158034.0,12066723524.0,2599.0,325704411.0,0.0,0.0
1987,1987096S11144,UNNAMED,MR198703B003,SP,multi,IDN,24.0,46.6,406334.0,1552981819.0,0.0,0.0,0.0,0.0
1987,1987096S11144,UNNAMED,MR198703B003,SP,multi,PNG,21.4,41.6,12018.0,65582893.0,0.0,0.0,0.0,0.0
1987,1987140S08170,BLANCH,,SP,single,SLB,22.7,44.1,30230.0,169291478.0,0.0,0.0,0.0,0.0
1987,1987145N21292,UNNAMED,,NA,multi,BHS,19.3,37.5,34324.0,1303039653.0,0.0,0.0,0.0,0.0
1987,1987145N21292,UNNAMED,,NA,multi,USA,18.8,36.5,102969.0,22863899143.0,0.0,0.0,0.0,0.0
1987,1987150N13095,UNNAMED,,NI,multi,BGD,33.1,64.4,55835106.0,1.98793517409e+11,0.0,0.0,0.0,0.0
