,SID,NAME,SEASON,COUNTRY,pop_max_34,pop_max_50,pop_max_64
765,1985162N05154,HAL,1985,Taiwan,0.0,26598.72265625,0.0
766,1985168N05156,IRMA,1985,Japan,56985972.0,77444176.0,29907998.0
767,1985168N05156,IRMA,1985,Russia,1930.3753662109375,1787.973388671875,275.7137756347656
768,1985236N23125,PAT,1985,Japan,16101908.0,13164628.0,3070148.5
769,1985236N23125,PAT,1985,South Korea,541600.625,0.0,0.0
770,1985236N23125,PAT,1985,Taiwan,148996.0625,0.0,0.0
771,1985240N08148,TESS,1985,China,74623176.0,45143168.0,11311636.0
772,1985240N08148,TESS,1985,Philippines,9048428.0,5891728.0,1699953.75
773,1985240N08148,TESS,1985,Vietnam,377534.6875,0.0,0.0
774,1985240N20286,ELENA,1985,Cuba,10531535.0,10827627.0,3212987.75
775,1985240N20286,ELENA,1985,Haiti,1085779.125,2803984.0,0.0
776,1985240N20286,ELENA,1985,United States of America,11782352.0,16001875.0,1404388.375
777,1985268N03161,BRENDAN,1985,China,0.0,33510572.0,0.0
778,1985268N03161,BRENDAN,1985,Japan,2417739.0,11210747.0,273463.65625
779,1985268N03161,BRENDAN,1985,Philippines,0.0,19355.291015625,0.0
780,1985268N03161,BRENDAN,1985,Russia,0.0,4188.23388671875,0.0
781,1985268N03161,BRENDAN,1985,South Korea,7988523.5,13580299.0,0.0
782,1985268N03161,BRENDAN,1985,Taiwan,8848168.0,20181648.0,0.0
783,1985281N02144,CECIL,1985,China,0.0,1108159.75,0.0
784,1985281N02144,CECIL,1985,Laos,3431107.75,3915860.0,366003.1875
785,1985281N02144,CECIL,1985,Myanmar,51946.3828125,314000.4375,0.0
786,1985281N02144,CECIL,1985,Philippines,15876248.0,11946078.0,1846877.375
787,1985281N02144,CECIL,1985,Thailand,13936211.0,16517926.0,2536988.0
788,1985281N02144,CECIL,1985,Vietnam,5679932.0,8231290.5,537740.375
789,1985284N05159,DOT,1985,China,4428298.0,9040682.0,1006406.1875
790,1985284N05159,DOT,1985,Laos,3256570.75,3709938.5,306211.46875
791,1985284N05159,DOT,1985,Myanmar,0.0,10310.447265625,0.0
792,1985284N05159,DOT,1985,Philippines,43065344.0,47780852.0,3200556.5
793,1985284N05159,DOT,1985,Thailand,3759758.75,5730515.5,191332.0
794,1985284N05159,DOT,1985,Vietnam,7248063.5,8736900.0,1832121.5
795,1985320N21296,KATE,1985,Cuba,7912495.5,6156323.5,1636601.375
796,1985320N21296,KATE,1985,United States of America,8304901.0,4939158.5,1552778.625
797,1986027S13145,WINIFRED,1986,Australia,250396.875,198776.890625,25093.8359375
798,1986067S11080,HONORININA,1986,Madagascar,10967516.0,8063573.0,1659617.875
799,1986135S07160,NAMU,1986,New Caledonia,2720.656494140625,0.0,0.0
800,1986135S07160,NAMU,1986,Solomon Is.,318197.65625,222626.203125,37834.4296875
801,1986179N11175,PEGGY,1986,China,133283328.0,108446904.0,14344399.0
802,1986179N11175,PEGGY,1986,Philippines,4296181.0,9148069.0,556132.875
803,1986179N11175,PEGGY,1986,Vietnam,3097907.5,1638849.375,296876.6875
804,1986209N13139,SARAH,1986,Japan,25348420.0,47570028.0,0.0
805,1986209N13139,SARAH,1986,Philippines,23381.8125,1973997.75,0.0
806,1986225N17134,VERA,1986,China,9464.2431640625,4482922.0,0.0
807,1986225N17134,VERA,1986,North Korea,3817550.75,16107822.0,84934.140625
808,1986225N17134,VERA,1986,Russia,1406798.75,2670849.25,118616.890625
809,1986225N17134,VERA,1986,South Korea,35360128.0,41287576.0,11337304.0
810,1986228N19120,WAYNE,1986,China,49496480.0,9581529.0,2324918.5
811,1986228N19120,WAYNE,1986,Laos,2368869.0,984179.375,501701.53125
812,1986228N19120,WAYNE,1986,Myanmar,221100.0,0.0,0.0
813,1986228N19120,WAYNE,1986,Philippines,1231789.75,166286.1875,0.0
814,1986228N19120,WAYNE,1986,Taiwan,20181648.0,15612479.0,4575827.0
815,1986228N19120,WAYNE,1986,Thailand,5230160.5,1420288.625,463327.625
816,1986228N19120,WAYNE,1986,Vietnam,30217086.0,19919708.0,4734209.5
817,1986275N10134,DOM,1986,China,990076.25,0.0,0.0
818,1986275N10134,DOM,1986,Laos,1350204.25,112231.96875,27875.107421875
819,1986275N10134,DOM,1986,Philippines,45719392.0,28053242.0,14990579.0
820,1986275N10134,DOM,1986,Thailand,461837.3125,0.0,0.0
821,1986275N10134,DOM,1986,Vietnam,6842053.5,1273371.0,545356.375
822,1986276N07177,ELLEN,1986,China,28335100.0,10491879.0,1687791.375
823,1986276N07177,ELLEN,1986,Philippines,25372158.0,2918589.25,1307010.75
824,1986276N07177,ELLEN,1986,Vietnam,24948130.0,13804458.0,1041096.5625
825,1986287N09141,GEORGIA,1986,Cambodia,2689.54541015625,0.0,0.0
826,1986287N09141,GEORGIA,1986,Laos,2510296.25,1645059.375,466552.5
827,1986287N09141,GEORGIA,1986,Philippines,20240366.0,6236317.5,1423210.25
828,1986287N09141,GEORGIA,1986,Thailand,11197920.0,5432437.5,1264010.375
829,1986287N09141,GEORGIA,1986,Vietnam,7297224.0,4282345.0,1261201.25
830,1986343N05176,MARGE,1986,Philippines,15820552.0,15935928.0,2364640.0
831,1987035S12160,UMA:VELI,1987,Argentina,0.0,0.0,564422.8125
832,1987035S12160,UMA:VELI,1987,Australia,0.0,0.0,18559.23828125
833,1987035S12160,UMA:VELI,1987,Botswana,0.0,0.0,181221.078125
834,1987035S12160,UMA:VELI,1987,Brazil,0.0,0.0,799035.75
835,1987035S12160,UMA:VELI,1987,Chile,0.0,0.0,38831.671875
836,1987035S12160,UMA:VELI,1987,Madagascar,0.0,0.0,329381.8125
837,1987035S12160,UMA:VELI,1987,Mozambique,0.0,0.0,545402.625
838,1987035S12160,UMA:VELI,1987,Namibia,0.0,0.0,6940.4287109375
839,1987035S12160,UMA:VELI,1987,Paraguay,0.0,0.0,219689.09375
840,1987035S12160,UMA:VELI,1987,South Africa,0.0,0.0,831195.25
841,1987035S12160,UMA:VELI,1987,Vanuatu,62138.7265625,7574.8154296875,0.0
842,1987188N10151,THELMA,1987,China,3945874.0,5290207.0,332415.5625
843,1987188N10151,THELMA,1987,North Korea,1979102.375,2877812.75,0.0
844,1987188N10151,THELMA,1987,Russia,2029907.625,2194050.5,274295.5
845,1987188N10151,THELMA,1987,South Korea,23091226.0,24277948.0,1738963.75
846,1987219N08134,BETTY,1987,China,789943.5,681026.0,0.0
847,1987219N08134,BETTY,1987,Laos,3246772.25,1567170.0,870704.875
848,1987219N08134,BETTY,1987,Myanmar,8072.99609375,0.0,0.0
849,1987219N08134,BETTY,1987,Philippines,38721872.0,42393200.0,1380499.625
850,1987219N08134,BETTY,1987,Thailand,9637433.0,1559298.0,783802.3125
851,1987219N08134,BETTY,1987,Vietnam,7086342.0,1604324.5,594594.875
852,1987219N08155,CARY,1987,China,2905017.25,1172095.75,0.0
853,1987219N08155,CARY,1987,Laos,3331972.5,985184.9375,437653.3125
854,1987219N08155,CARY,1987,Myanmar,6766202.5,947456.1875,395853.125
855,1987219N08155,CARY,1987,Philippines,35322068.0,13151959.0,2941362.0
856,1987219N08155,CARY,1987,Thailand,2934278.5,1019368.3125,542656.3125
857,1987219N08155,CARY,1987,Vietnam,7652714.5,3300882.25,1963163.875
858,1987245N15133,GERALD,1987,China,30883238.0,18666524.0,7370760.0
859,1987245N15133,GERALD,1987,Taiwan,6416140.5,4941351.5,0.0
860,1987282N12137,KELLY,1987,Japan,38883032.0,36840268.0,4392340.5
861,1987288N13168,LYNN,1987,China,61426156.0,37469804.0,38774.421875
862,1987288N13168,LYNN,1987,Philippines,1384917.125,7617441.5,0.0
863,1987288N13168,LYNN,1987,Taiwan,0.0,3480277.0,0.0
864,1987311N10148,MAURY,1987,Cambodia,857.7784423828125,0.0,0.0
865,1987311N10148,MAURY,1987,Philippines,11294047.0,5216999.0,1334620.5
866,1987311N10148,MAURY,1987,Vietnam,8120980.5,4186443.5,872238.625
867,1987320N03171,NINA,1987,Philippines,36868084.0,44512016.0,2498428.0
868,1988006S05182,ANNE,1988,Angola,691983.6875,348968.84375,0.0
869,1988006S05182,ANNE,1988,Brazil,14063547.0,10231740.0,729841.5625
870,1988006S05182,ANNE,1988,Burundi,5529134.5,1601036.0,113479.875
871,1988006S05182,ANNE,1988,Colombia,53776.39453125,57861.5859375,42813.82421875
872,1988006S05182,ANNE,1988,Congo,433550.15625,1972126.5,143528.15625
873,1988006S05182,ANNE,1988,Dem. Rep. Congo,12510763.0,15818194.0,1912314.0
874,1988006S05182,ANNE,1988,Ecuador,1110827.25,550170.5,58497.046875
875,1988006S05182,ANNE,1988,Gabon,15943.6142578125,2152.57763671875,0.0
876,1988006S05182,ANNE,1988,Indonesia,23574548.0,17727268.0,212884.6875
877,1988006S05182,ANNE,1988,Kenya,2298982.75,1917204.125,110436.515625
878,1988006S05182,ANNE,1988,New Caledonia,187010.890625,179245.5,23409.349609375
879,1988006S05182,ANNE,1988,Papua New Guinea,3505577.0,1529786.125,14178.2724609375
880,1988006S05182,ANNE,1988,Peru,2486534.5,2411708.0,78491.3125
881,1988006S05182,ANNE,1988,Tanzania,11440901.0,10652201.0,565299.875
882,1988006S05182,ANNE,1988,Vanuatu,4784.7216796875,0.0,0.0
883,1988055S10051,FILAO,1988,Madagascar,2073599.75,1010111.375,96928.7421875
884,1988055S10051,FILAO,1988,Mozambique,2491757.0,1214831.625,126781.8984375
885,1988055S10180,BOLA,1988,New Zealand,7714.46826171875,0.0,0.0
886,1988055S10180,BOLA,1988,Vanuatu,16913.013671875,7933.373046875,0.0
887,1988150N19119,SUSAN,1988,Philippines,378957.90625,0.0,0.0
888,1988150N19119,SUSAN,1988,Taiwan,4059147.5,1832906.375,24239.626953125
889,1988193N09149,WARREN,1988,China,43321416.0,21497324.0,4868259.0
890,1988193N09149,WARREN,1988,Philippines,2098037.25,4231543.5,24959.033203125
891,1988218N21128,BILL,1988,China,125709376.0,83039312.0,19888522.0
892,1988245N20269,DEBBY,1988,Mexico,57676900.0,42211040.0,5646483.0
893,1988253N12306,GILBERT,1988,Dominican Rep.,23234.744140625,0.0,0.0
894,1988253N12306,GILBERT,1988,Haiti,2174817.0,388293.1875,0.0
895,1988253N12306,GILBERT,1988,Jamaica,2753687.5,2753687.5,1931431.375
896,1988253N12306,GILBERT,1988,Mexico,12565842.0,11075777.0,978496.1875
897,1988253N12306,GILBERT,1988,United States of America,21932330.0,17385282.0,2705545.0
898,1988263N15126,KIT,1988,China,25802408.0,10154125.0,3720672.0
899,1988263N15126,KIT,1988,Philippines,4557035.0,3155927.0,702091.5
900,1988285N09318,JOAN:MIRIAM,1988,Colombia,5593711.0,403941.5625,216380.125
901,1988285N09318,JOAN:MIRIAM,1988,Costa Rica,229601.25,0.0,0.0
902,1988285N09318,JOAN:MIRIAM,1988,El Salvador,6082197.5,131939.53125,0.0
903,1988285N09318,JOAN:MIRIAM,1988,Guatemala,10901293.0,255789.015625,15398.353515625
904,1988285N09318,JOAN:MIRIAM,1988,Honduras,842364.4375,0.0,0.0
905,1988285N09318,JOAN:MIRIAM,1988,Mexico,855312.125,0.0,0.0
906,1988285N09318,JOAN:MIRIAM,1988,Nicaragua,5156075.0,2864333.75,2249551.25
907,1988285N09318,JOAN:MIRIAM,1988,Trinidad and Tobago,227378.375,0.0,0.0
908,1988285N09318,JOAN:MIRIAM,1988,Venezuela,2977704.5,320819.90625,124443.5078125
909,1988295N10138,RUBY,1988,China,8635211.0,4899305.0,1421234.0
910,1988295N10138,RUBY,1988,Philippines,46694580.0,52512324.0,4753086.5
911,1988307N09131,TESS,1988,Cambodia,7570320.5,1146428.75,362444.0625
912,1988307N09131,TESS,1988,Laos,11755.685546875,0.0,0.0
913,1988307N09131,TESS,1988,Philippines,14345048.0,1594753.5,1149029.75
914,1988307N09131,TESS,1988,Vietnam,20754444.0,3184306.75,1646589.75
915,1988308N09140,SKIP,1988,Philippines,15817441.0,3372600.0,1082945.875
916,1988308N09140,SKIP,1988,Vietnam,4568427.5,15704.927734375,0.0
917,1989106S11128,ORSON,1989,Australia,40140.66015625,31308.064453125,3178.1416015625
918,1989134N07138,BRENDA,1989,China,57559412.0,49516316.0,4000522.75
919,1989134N07138,BRENDA,1989,Philippines,47614856.0,39269656.0,8287336.0
920,1989142N11114,CECIL,1989,Laos,3264028.25,1603534.625,389137.53125
921,1989142N11114,CECIL,1989,Thailand,5674244.0,2961519.5,801776.1875
922,1989142N11114,CECIL,1989,Vietnam,7126952.5,4947341.5,2773443.25
923,1989190N20160,GORDON,1989,China,45607664.0,33785920.0,11936919.0
924,1989190N20160,GORDON,1989,Philippines,4170846.25,5098408.5,812756.1875
925,1989190N20160,GORDON,1989,Vietnam,1192246.0,248583.3125,0.0
926,1989199N05139,IRVING,1989,China,2925.89453125,0.0,0.0
927,1989199N05139,IRVING,1989,Laos,681499.0625,265536.46875,48669.6796875
928,1989199N05139,IRVING,1989,Philippines,42155056.0,36584652.0,11919215.0
929,1989199N05139,IRVING,1989,Vietnam,17960016.0,7748041.0,1036566.5
930,1989201N11145,JUDY,1989,Japan,5518271.0,2628039.5,540146.8125
931,1989201N11145,JUDY,1989,North Korea,3344017.25,18454.435546875,0.0
932,1989201N11145,JUDY,1989,South Korea,41410460.0,21425690.0,6611137.5
933,1989246N16159,SARAH,1989,China,32722774.0,49500088.0,5493619.0
934,1989246N16159,SARAH,1989,Taiwan,20180988.0,20181648.0,8700352.0
935,1989254N13340,HUGO,1989,Canada,17421618.0,2711106.5,2084134.125
936,1989254N13340,HUGO,1989,Puerto Rico,3555770.5,1974887.25,605152.8125
937,1989254N13340,HUGO,1989,United States of America,21708380.0,7450855.5,3537833.5
938,1989254N17145,VERA,1989,China,119030504.0,41501204.0,20181822.0
939,1989254N17145,VERA,1989,Japan,2533277.5,1303064.75,730669.8125
940,1989254N17145,VERA,1989,North Korea,1887880.25,0.0,0.0
941,1989254N17145,VERA,1989,South Korea,32065772.0,24791424.0,11030797.0
942,1989271N12142,ANGELA,1989,China,1826688.875,752484.0625,0.0
943,1989271N12142,ANGELA,1989,Laos,1724618.0,394880.71875,125572.25
944,1989271N12142,ANGELA,1989,Philippines,2428796.75,3207899.25,74539.6015625
945,1989271N12142,ANGELA,1989,Thailand,1176997.125,0.0,0.0
946,1989271N12142,ANGELA,1989,Vietnam,4276917.0,1911313.0,406874.21875
947,1989272N18120,BRIAN,1989,China,5074781.0,1746961.75,1171737.125
948,1989272N18120,BRIAN,1989,Laos,2707620.0,712904.4375,385387.4375
949,1989272N18120,BRIAN,1989,Philippines,811788.75,0.0,0.0
950,1989272N18120,BRIAN,1989,Thailand,370031.03125,0.0,0.0
951,1989272N18120,BRIAN,1989,Vietnam,8572101.0,3265283.0,1676179.0
952,1989279N07151,DAN,1989,China,1914957.0,1995842.125,0.0
953,1989279N07151,DAN,1989,Laos,3183852.5,2728739.5,353952.15625
954,1989279N07151,DAN,1989,Philippines,41955636.0,38644044.0,7907399.0
955,1989279N07151,DAN,1989,Thailand,2519725.0,1463475.875,0.0
956,1989279N07151,DAN,1989,Vietnam,5980641.0,5065998.0,1110915.0
957,1989286N14137,ELSIE,1989,China,4063841.5,2421929.0,702291.5
958,1989286N14137,ELSIE,1989,Laos,612569.625,230935.828125,23211.07421875
959,1989286N14137,ELSIE,1989,Philippines,12359621.0,11901320.0,2032166.25
960,1989286N14137,ELSIE,1989,Thailand,142336.609375,0.0,0.0
961,1989286N14137,ELSIE,1989,Vietnam,5326693.5,4078991.0,916252.4375
962,1989305N07105,GAY,1989,India,74338368.0,21567900.0,9016984.0
963,1989305N07105,GAY,1989,Myanmar,454176.40625,133238.1875,62868.546875
964,1989305N07105,GAY,1989,Thailand,1112913.0,353143.1875,139050.40625
965,1989305N07105,GAY,1989,Vietnam,44678.52734375,0.0,0.0
966,1989314N10152,HUNT,1989,Philippines,39849720.0,9098868.0,3366683.75
967,1989349S08065,ALIBERA,1990,Madagascar,6756187.5,2559687.25,1529910.375
968,1990166N06141,OFELIA,1990,China,141087472.0,93300520.0,32997956.0
969,1990166N06141,OFELIA,1990,North Korea,1956336.875,433843.15625,0.0
970,1990166N06141,OFELIA,1990,Philippines,735834.0625,30832.771484375,0.0
971,1990166N06141,OFELIA,1990,South Korea,26397496.0,15042789.0,0.0
972,1990166N06141,OFELIA,1990,Taiwan,19859430.0,17084056.0,2859380.75
973,1990171N11148,PERCY,1990,China,102471448.0,53253416.0,10930468.0
974,1990171N11148,PERCY,1990,Philippines,4364398.0,4120034.0,653464.0625
975,1990202N13130,TASHA,1990,China,50034696.0,8638350.0,6677457.5
976,1990202N13130,TASHA,1990,Philippines,383775.1875,0.0,0.0
977,1990203N09318,ARTHUR,1990,Trinidad and Tobago,1083443.375,62416.87890625,0.0
978,1990203N09318,ARTHUR,1990,Venezuela,17578.689453125,0.0,0.0
979,1990232N13141,BECKY,1990,China,2363583.5,3165290.5,0.0
980,1990232N13141,BECKY,1990,Laos,2761024.25,2609450.5,238904.25
981,1990232N13141,BECKY,1990,Philippines,4351915.5,2460248.5,731640.25
982,1990232N13141,BECKY,1990,Thailand,5496948.5,5055493.0,865562.0625
983,1990232N13141,BECKY,1990,Vietnam,4889122.0,4340143.0,465597.875
984,1990235N10152,ABE,1990,China,124169496.0,122485072.0,24869328.0
985,1990235N10152,ABE,1990,Japan,1521555.5,1319046.0,2637.3974609375
986,1990235N10152,ABE,1990,North Korea,6000678.0,4920981.5,589488.5625
987,1990235N10152,ABE,1990,South Korea,27147068.0,26120766.0,1235490.5
988,1990235N10152,ABE,1990,Taiwan,0.0,9854640.0,0.0
989,1990245N16149,DOT,1990,China,67129280.0,36922664.0,11097441.0
990,1990245N16149,DOT,1990,Taiwan,10209263.0,9818043.0,1340390.0
991,1990251N06171,FLO,1990,Austria,106259.125,0.0,1404872.375
992,1990251N06171,FLO,1990,Canada,273147.8125,311399.125,304593.3125
993,1990251N06171,FLO,1990,China,3762119.0,2932910.25,4579529.0
994,1990251N06171,FLO,1990,Croatia,23019.63671875,197856.390625,0.0
995,1990251N06171,FLO,1990,France,575032.1875,772232.375,2806915.0
996,1990251N06171,FLO,1990,Germany,0.0,0.0,53137.34765625
997,1990251N06171,FLO,1990,Hungary,375787.75,523962.1875,2911104.75
998,1990251N06171,FLO,1990,Italy,291330.90625,247320.296875,0.0
999,1990251N06171,FLO,1990,Japan,52318040.0,66206936.0,11031085.0
1000,1990251N06171,FLO,1990,Kazakhstan,83954.953125,92853.890625,241043.40625
1001,1990251N06171,FLO,1990,Moldova,174390.078125,101694.546875,483162.0
1002,1990251N06171,FLO,1990,Mongolia,44667.10546875,94201.359375,71215.03125
1003,1990251N06171,FLO,1990,Romania,784904.1875,635559.625,882724.0625
1004,1990251N06171,FLO,1990,Russia,527722.625,895339.375,1928390.875
1005,1990251N06171,FLO,1990,Slovenia,369757.8125,344694.96875,0.0
1006,1990251N06171,FLO,1990,Switzerland,627439.25,363171.28125,3336083.75
1007,1990251N06171,FLO,1990,Ukraine,334827.8125,260274.0,732160.25
1008,1990251N06171,FLO,1990,United States of America,207397.875,198979.40625,1754378.875
1009,1990272N11121,IRA,1990,Cambodia,3960845.0,911940.1875,533057.625
1010,1990272N11121,IRA,1990,Laos,944439.5625,214851.390625,123127.9453125
1011,1990272N11121,IRA,1990,Philippines,278695.6875,103931.90625,48588.5546875
1012,1990272N11121,IRA,1990,Thailand,29314092.0,5696515.0,2680138.0
1013,1990272N11121,IRA,1990,Vietnam,7344873.0,2723011.5,1407021.5
1014,1990310N07152,MIKE,1990,China,9521583.0,4256553.0,1037727.875
1015,1990310N07152,MIKE,1990,Philippines,14465675.0,18593040.0,5161367.5
1016,1990310N07152,MIKE,1990,Vietnam,8623573.0,1163162.0,213884.78125
1017,1990327S07175,SINA,1991,Australia,0.0,516.1409912109375,15584.6513671875
1018,1990327S07175,SINA,1991,Bolivia,6.473308563232422,141556.265625,132563.265625
1019,1990327S07175,SINA,1991,Botswana,0.0,16591.26953125,19946.1796875
1020,1990327S07175,SINA,1991,Brazil,0.0,1205739.75,468317.96875
1021,1990327S07175,SINA,1991,Chile,760.6759643554688,1306.6302490234375,1461.73486328125
1022,1990327S07175,SINA,1991,Fiji,661296.875,78770.6796875,12597.861328125
1023,1990327S07175,SINA,1991,Madagascar,0.0,349843.9375,381030.5625
1024,1990327S07175,SINA,1991,Mozambique,0.0,190526.5,253602.390625
1025,1990327S07175,SINA,1991,Namibia,0.0,7917.9951171875,30411.134765625
1026,1990327S07175,SINA,1991,Paraguay,0.0,429.41705322265625,16.114898681640625
1027,1990327S07175,SINA,1991,Zimbabwe,0.0,313700.1875,255124.609375
1028,1991047S16041,CYNTHIA,1991,Madagascar,2600869.5,982288.1875,413995.0625
1029,1991047S16041,CYNTHIA,1991,Mozambique,1553538.25,38858.0703125,0.0
1030,1991187N06139,ZEKE,1991,China,12967645.0,10774442.0,1151284.125
1031,1991187N06139,ZEKE,1991,Laos,87139.71875,0.0,0.0
1032,1991187N06139,ZEKE,1991,Philippines,42327692.0,15877403.0,7648777.0
1033,1991187N06139,ZEKE,1991,Vietnam,31537034.0,25207188.0,7495845.5
1034,1991194N11147,AMY,1991,China,84560128.0,87658392.0,19430156.0
1035,1991194N11147,AMY,1991,Philippines,0.0,395.03106689453125,0.0
1036,1991194N11147,AMY,1991,Taiwan,3357119.5,5902630.0,0.0
1037,1991196N06153,BRENDAN,1991,China,108376232.0,21332606.0,10406821.0
1038,1991196N06153,BRENDAN,1991,Philippines,4676472.0,2226413.0,861014.875
1039,1991196N06153,BRENDAN,1991,Vietnam,4288611.0,901397.8125,365242.375
1040,1991220N10133,FRED,1991,China,16963152.0,18537950.0,2139527.25
1041,1991220N10133,FRED,1991,Laos,2501279.0,372754.1875,154779.921875
1042,1991220N10133,FRED,1991,Philippines,3471003.5,594189.5,278751.15625
1043,1991220N10133,FRED,1991,Thailand,10460687.0,3587144.0,1589940.625
1044,1991220N10133,FRED,1991,Vietnam,4220415.0,1605532.0,474909.3125
1045,1991226N18159,GLADYS,1991,China,584481.5,0.0,0.0
1046,1991226N18159,GLADYS,1991,Japan,2191191.5,127280.5234375,0.0
1047,1991226N18159,GLADYS,1991,South Korea,7225083.0,2751879.5,2169384.5
1048,1991228N26286,BOB,1991,Bahamas,12974.966796875,0.0,0.0
1049,1991228N26286,BOB,1991,Canada,466092.53125,82710.1796875,62980.6171875
1050,1991228N26286,BOB,1991,Portugal,663524.875,0.0,0.0
1051,1991228N26286,BOB,1991,United States of America,12899508.0,3320903.75,1620039.25
1052,1991256N13171,MIREILLE,1991,Belarus,689336.5625,266017.9375,2998868.0
1053,1991256N13171,MIREILLE,1991,Belgium,0.0,2062610.0,0.0
1054,1991256N13171,MIREILLE,1991,Canada,485109.625,612625.25,185834.90625
1055,1991256N13171,MIREILLE,1991,China,9445.205078125,122368.734375,0.0
1056,1991256N13171,MIREILLE,1991,Denmark,19.516332626342773,1131844.875,0.0
1057,1991256N13171,MIREILLE,1991,France,0.0,0.0,0.0
1058,1991256N13171,MIREILLE,1991,Germany,1926433.375,15677067.0,1277864.125
1059,1991256N13171,MIREILLE,1991,Ireland,1736039.75,359514.4375,219123.75
1060,1991256N13171,MIREILLE,1991,Japan,18395440.0,70123464.0,7183064.0
1061,1991256N13171,MIREILLE,1991,Kazakhstan,372022.40625,1112066.125,120412.8671875
1062,1991256N13171,MIREILLE,1991,Latvia,0.0,360314.5625,0.0
1063,1991256N13171,MIREILLE,1991,Lithuania,703312.25,263026.0,51233.9609375
1064,1991256N13171,MIREILLE,1991,Mongolia,0.0,5784.6455078125,0.0
1065,1991256N13171,MIREILLE,1991,Netherlands,669012.625,5715167.0,0.0
1066,1991256N13171,MIREILLE,1991,Poland,1799377.875,6732271.0,1316533.125
1067,1991256N13171,MIREILLE,1991,Russia,8364848.5,18190322.0,2882862.25
1068,1991256N13171,MIREILLE,1991,South Korea,0.0,10999895.0,0.0
1069,1991256N13171,MIREILLE,1991,Sweden,0.0,565206.25,0.0
1070,1991256N13171,MIREILLE,1991,Ukraine,0.0,1803232.0,0.0
1071,1991256N13171,MIREILLE,1991,United Kingdom,5926517.0,22722836.0,1428023.0
1072,1991256N13171,MIREILLE,1991,United States of America,3.935789108276367,2239.270751953125,0.0
1073,1991289N06156,RUTH,1991,Philippines,5547915.0,7621929.0,950337.9375
1074,1991304N08140,THELMA,1991,Philippines,14446077.0,6411234.0,3735915.25
1075,1992005S07172,BETSY,1992,Argentina,9572352.0,1924437.25,829659.9375
1076,1992005S07172,BETSY,1992,Australia,3440705.25,1936515.5,1524073.0
1077,1992005S07172,BETSY,1992,Brazil,1137011.5,633954.0625,242321.578125
1078,1992005S07172,BETSY,1992,Chile,5073160.0,105992.0,42898.75390625
1079,1992005S07172,BETSY,1992,South Africa,4943991.5,1794619.375,870914.5
1080,1992005S07172,BETSY,1992,Uruguay,744110.9375,265851.15625,24974.716796875
1081,1992005S07172,BETSY,1992,Vanuatu,52244.33984375,10245.5537109375,6206.39306640625
1082,1992174N13126,CHUCK,1992,China,16731924.0,7753917.5,1974997.375
1083,1992174N13126,CHUCK,1992,Laos,2054.97705078125,0.0,0.0
1084,1992174N13126,CHUCK,1992,Philippines,15611496.0,3438546.5,1668165.5
1085,1992174N13126,CHUCK,1992,Vietnam,30476912.0,25224872.0,8930462.0
1086,1992188N07156,ELI,1992,China,11644809.0,7207995.0,2103519.5
1087,1992188N07156,ELI,1992,Laos,1701702.625,971545.8125,290987.15625
1088,1992188N07156,ELI,1992,Myanmar,817974.25,377531.25,44910.859375
1089,1992188N07156,ELI,1992,Philippines,24699746.0,18699626.0,2554049.5
1090,1992188N07156,ELI,1992,Thailand,338547.5625,0.0,0.0
1091,1992188N07156,ELI,1992,Vietnam,31828152.0,26202094.0,13501203.0
1092,1992198N13135,GARY,1992,China,44720180.0,24848964.0,6401580.0
1093,1992198N13135,GARY,1992,Laos,408812.0625,134360.765625,42873.9296875
1094,1992198N13135,GARY,1992,Myanmar,881400.0,283377.4375,1287.95556640625
1095,1992198N13135,GARY,1992,Philippines,9398064.0,1074641.25,1733280.5
1096,1992198N13135,GARY,1992,Vietnam,9910616.0,4365390.5,1662232.375
1097,1992230N11325,ANDREW,1992,Bahamas,46817.3046875,746.600830078125,24.73849868774414
1098,1992230N11325,ANDREW,1992,United States of America,16410435.0,5620976.5,2235828.75
1099,1992233N16254,LESTER,1992,Mexico,1574645.5,379647.21875,271141.28125
1100,1992233N16254,LESTER,1992,United States of America,1514318.875,617911.375,127652.6953125
1101,1992237N14144,POLLY,1992,China,137077280.0,43284088.0,24304232.0
1102,1992237N14144,POLLY,1992,North Korea,8376121.0,2653217.0,1301619.0
1103,1992237N14144,POLLY,1992,Taiwan,16037414.0,8498849.0,2356216.25
1104,1992249N12229,INIKI,1992,United States of America,37659.1015625,37659.1015625,10491.509765625
1105,1992259N11159,TED,1992,China,118365280.0,91800816.0,22861074.0
1106,1992259N11159,TED,1992,Japan,3481016.75,1749114.625,443454.75
1107,1992259N11159,TED,1992,Philippines,468974.875,12733.759765625,0.0
1108,1992259N11159,TED,1992,South Korea,18232232.0,10679499.0,2091463.625
1109,1992259N11159,TED,1992,Taiwan,20181648.0,14327262.0,2948730.75
1110,1992286N12115,ANGELA,1992,Cambodia,10731154.0,8294487.5,1877413.625
1111,1992286N12115,ANGELA,1992,Laos,49028.2578125,0.0,0.0
1112,1992286N12115,ANGELA,1992,Vietnam,38120076.0,16497896.0,4264008.0
1113,1992289N08135,COLLEEN,1992,Cambodia,2225188.25,422410.15625,1820.8529052734375
1114,1992289N08135,COLLEEN,1992,Laos,1345373.25,754928.0,253941.765625
1115,1992289N08135,COLLEEN,1992,Philippines,39962724.0,28960096.0,16662222.0
